aoriginal_id,content,final_sentiment,baseline_aspect_category,tweet_type,clean_tweet,quadruplet,corrected_quadruplet,postprocess_quad
1.6472398777995796e+18,"Gue makin reflek mau beli baju di shopee, selalu kecewa liat review2 nya apalagi pas dipake ga secantik di gambar. Fake bngt anj",negative,produk;,SUBJECTIVE,"gue makin reflek mau beli baju di shopee, selalu kecewa liat review2 nya apalagi pas dipake ga secantik di gambar. fake bngt anj","(baju di shopee, selalu kecewa liat review2 nya, negative, produk)","(baju di shopee, selalu kecewa liat review2 nya, negative, produk)","(baju di shopee,selalu kecewa liat review2 nya,negative,produk)"
1.6472387821802865e+18,"@crankygvrl Aku juga dulu sering share link affiliate shopee cuma rada harus sabar terus iseng affiliate di tiktok naroh keranjang kuning disetiap video ada aja orang yg klik terus beli... jujur sih kalo aku, di tiktok lebih cepet dapet nyaa wkwk",neutral,payment; produk;,SUBJECTIVE,"aku juga dulu sering share link affiliate shopee cuma rada harus sabar terus iseng affiliate di tiktok naroh keranjang kuning disetiap video ada aja orang yg klik terus beli... jujur sih kalo aku, di tiktok lebih cepet dapet nyaa wkwk","(affiliate shopee, rada harus sabar, negative, website&apps)","(affiliate shopee, rada harus sabar, negative, website&apps)","(affiliate shopee,rada harus sabar,negative,website&apps)"
1.647238294865072e+18,@crystalitesn The Executive worth to buy bangett ya lahi ada voucher juga nih di shopee💕🥹 no-2,negative,produk;,SUBJECTIVE,the executive worth to buy bangett ya lahi ada voucher juga nih di shopee no-2,"(the executive, worth to buy bangett, positive, produk)","(the executive, worth to buy bangett, positive, produk)","(the executive,worth to buy bangett,positive,produk)"
1.647238174018777e+18,"Buka shopee bingung mau beli gamis apaa, kek gak minat buat beli, tapi pengennn, tapi bingung mau gamis yg kek mana....",neutral,produk;,SUBJECTIVE,"buka shopee bingung mau beli gamis apaa, kek gak minat buat beli, tapi pengennn, tapi bingung mau gamis yg kek mana....","(gamis, bingung mau beli, negative, produk)","(gamis, bingung mau beli, negative, produk)","(gamis,bingung mau beli,negative,produk)"
1.6472381740145787e+18,"@danypujo Seller, sue diem² aja.  Awalnya juga gue nggak bawel ngiranya karena gagal pick up, ternyata emang nggak diproses.   Tapi status pesenannya tetep dikemas, dari shopee nggak ada gagal otomatis padahal keterangannya akan dikirim tgl14.",negative,produk;,SUBJECTIVE,"seller, sue diem aja. awalnya juga gue nggak bawel ngiranya karena gagal pick up, ternyata emang nggak diproses. tapi status pesenannya tetep dikemas, dari shopee nggak ada gagal otomatis padahal keterangannya akan dikirim tgl14.","(seller, sue diem aja, negative, produk)","(seller, sue diem aja, negative, produk)","(seller,sue diem aja,negative,produk)"
1.6472381255745536e+18,@adiviadvance @aw_duck Aku juga sering nemu yang jualan decant sih tapi ya ukuran 5 ml murah 30 atau 25 rebu sih di Shopee banyak,neutral,produk;,SUBJECTIVE,aku juga sering nemu yang jualan decant sih tapi ya ukuran ml murah atau rebu sih di shopee banyak,"(shopee, ukuran ml murah, positive, produk)","(shopee, ukuran ml murah, positive, produk)","(shopee,ukuran ml murah,positive,produk)"
1.6472371896282276e+18,verifikasi qr nya shopee nyusahin banget,negative,produk;,SUBJECTIVE,verifikasi qr nya shopee nyusahin banget,"verifikasi qr shopee, nyusahin banget, negative, website&apps)","(verifikasi qr shopee, nyusahin banget, negative, website&apps)","(verifikasi qr shopee,nyusahin banget,negative,website&apps)"
1.64723576857285e+18,@discountfess Dom jateng susah bnr dpt rp. 0 di lazada. Tapi kalo di Shopee ngacorrr,negative,price; produk;,SUBJECTIVE,dom jateng susah bnr dpt rp. di lazada. tapi kalo di shopee ngacorrr,"(shopee, ngacorrr, positive, website&apps)","(shopee, ngacorrr, positive, website&apps)","(shopee,ngacorrr,positive,website&apps)"
1.647235257224278e+18,"@discountfess emg lelet, pake shopee express hemat aja cpt. kmrin dikirim kamis, hari ini nyampe",negative,produk;,SUBJECTIVE,"emg lelet, pake shopee express hemat aja cpt. kmrin dikirim kamis, hari ini nyampe","(shopee express, aja cpt, positive, delivery)","(shopee express, aja cpt, positive, delivery)","(shopee express,aja cpt,positive,delivery)"
1.647234260070457e+18,"Kalo udah mepet lebaran dan ekpesdisi udah overlod begini, baru lah muncul mood mau beli beli di shopee, kasep 🥹",negative,produk;,SUBJECTIVE,"kalo udah mepet lebaran dan ekpesdisi udah overlod begini, baru lah muncul mood mau beli beli di shopee, kasep","(ekspedisi, overlod, negative, delivery)","(ekspedisi, overlod, negative, delivery)","(ekpesdisi,overlod,negative,delivery)"
1.6472332756840899e+18,"@sicepat_ekspres Saya belanja di shopee banyak dan semua pake sicepat, pick up nya udh seminggu ga berubah2 jdi resi",negative,produk;,SUBJECTIVE,"saya belanja di shopee banyak dan semua pake sicepat, pick up nya udh seminggu ga berubah2 jdi resi","(sicepat, pick up nya udah seminggu ga berubah2, negative, delivery)","(sicepat, pick up nya udah seminggu ga berubah2, negative, delivery)","(sicepat,pick up nya udh seminggu ga berubah2,negative,delivery)"
1.6472331569391288e+18,"@sbtcon Biasanya kaya gitu emang salah nempel resi ,kalau ngajuin pengembalian dana di shopee ,dana nyaa balik ke buyer mu nder tapi kamu malah kamu ngk dapet apa2 ,kamu nyaa rugi nderr,mending minta tanggung jawab ke ekspedisi nyaa nder tapi biasanya agak ribet",negative,produk;,SUBJECTIVE,"biasanya kaya gitu emang salah nempel resi ,kalau ngajuin pengembalian dana di shopee ,dana nyaa balik ke buyer mu nder tapi kamu malah kamu ngk dapet apa2 ,kamu nyaa rugi nderr,mending minta tanggung jawab ke ekspedisi nyaa nder tapi biasanya agak ribet","(pengembalian dana, rugi nderr, negative, payment)","(pengembalian dana, rugi nderr, negative, payment)","(pengembalian dana,rugi nder,negative,payment)"
1.6472328745534095e+18,"Jujur gatau harus percaya apa gimana, akhirnya malem itu pun ga dapet hasil apa”.. Cuma si kapten Shopee Express hub rempoa bakal bantuin follow up dan cek ke gudang, soalnya dia panik” ajaib juga kan soalnya barang mahal, kurirnya aja lemes pas tau itu hp 🙂",negative,produk;,SUBJECTIVE,"jujur gatau harus percaya apa gimana, akhirnya malem itu pun ga dapet hasil apa.. cuma si kapten shopee express hub rempoa bakal bantuin follow up dan cek ke gudang, soalnya dia panik ajaib juga kan soalnya barang mahal, kurirnya aja lemes pas tau itu hp","(shopee express, bakal bantuin follow up, positive, costumerservice)","(shopee express, bakal bantuin follow up, positive, costumerservice)","(shopee express,bakal bantuin follow up,positive,customerservice)"
1.6472327422944215e+18,"@unnesmenfess Mending beli di shopee mall nya langsung nder, kalo mau murah bisa ke lazada biasanya bnyk voc dan diskon",neutral,produk;,SUBJECTIVE,"mending beli di shopee mall nya langsung nder, kalo mau murah bisa ke lazada biasanya bnyk voc dan diskon","(lazada, biasanya bnyk voc dan diskon, positive, price)","(lazada, biasanya bnyk voc dan diskon, positive, price)","(lazada,biasanya bnyk voc dan diskon,positive,price)"
1.6472326763389993e+18,"@JenyQueenesia @sbtcon Sama di konter aku juga suruh di tinggal aja kalo itu paket shopee, tapi karena aku gk mau yaa aku tungguin sampe resi cetak",negative,payment; produk;,SUBJECTIVE,"sama di konter aku juga suruh di tinggal aja kalo itu paket shopee, tapi karena aku gk mau yaa aku tungguin sampe resi cetak","(paket shopee, tungguin sampe resi cetak, negative, delivery)","(paket shopee, tungguin sampe resi cetak, negative, delivery)","(paket shopee,tungguin sampe resi cetak,negative,delivery)"
1.6472322236100198e+18,@erigostore min barangku kok belum ada kabar sampai sekarang. dichat di shopee responnya juga susah. mohon bantuannya min,negative,produk;,SUBJECTIVE,min barangku kok belum ada kabar sampai sekarang. dichat di shopee responnya juga susah. mohon bantuannya min,"(barangku, belum ada kabar, negative, delivery)","(barangku, belum ada kabar, negative, delivery)","(barangku,belum ada kabar,negative,delivery)"
1.6471224911131116e+18,"@bliblidotcom Tempe yg lebih enak yaitu "" Tempe Tipis "" rasanya lebih garing pas dimakan. #Tanyatinyi",positive,website&apps; produk;,SUBJECTIVE,"tempe yg lebih enak yaitu "" tempe tipis "" rasanya lebih garing pas dimakan.","(tempe tipis, rasanya lebih garing, positive, produk)","(tempe tipis, rasanya lebih garing, positive, produk)","(tempe tipis,rasanya lebih garing,positive,produk)"
1.6471219185109033e+18,@idextratime @bliblidotcom HAHAHAHAHAHAH DERBY PAPAN TENGAH ETI LU PARAH BGT🤣🤣🤣🤣  Chelsea 4-1 Brighton #blibli,negative,produk;,SPAM,hahahahahahah derby papan tengah eti lu parah bgt chelsea -1 brighton,,"(papan tengah, parah banget, negative, produk)","(papan tengah,parah bgt,negative,produk)"
1.64723071655048e+18,@KiryuuKuzuryu Tu la tu. Shopee kedekut,neutral,produk;,SPAM,tu la tu. shopee kedekut,"(shopee, kedekut, negative, produk)","(shopee, kedekut, negative, produk)","(shopee,kedekut,negative,produk)"
1.6472304930192384e+18,@moonysmee OHHHH karena pake pulsa ya? btw kalau ada gopay/shopee mending pake dua itu gak kena pajak. bayar 9500 sama 800 udah bersih,negative,website&apps; produk;,SUBJECTIVE,ohhhh karena pake pulsa ya? btw kalau ada gopay/shopee mending pake dua itu gak kena pajak. bayar sama udah bersih,"(gopay/shopee, gak kena pajak, positive, payment)","(gopay/shopee, gak kena pajak, positive, payment)","(gopayshopee,gak kena pajak,positive,payment)"
1.6472302107383685e+18,@dwrhmsyh Iyaa... karena mendadak juga. Tiba2 adek2ku pesan di shopee. Mau gak mau deh nyari di shopee juga.,negative,produk;,SUBJECTIVE,iyaa... karena mendadak juga. tiba2 adek2ku pesan di shopee. mau gak mau deh nyari di shopee juga.,"(shopee, mau gak mau, negative, website&apps)","(shopee, mau gak mau, negative, website&apps)","(shopee,mau gak mau,negative,website&apps)"
1.647230103519375e+18,tolong kalo ada di shopee aku mau checkout skrg juga😡,negative,produk;,SUBJECTIVE,tolong kalo ada di shopee aku mau checkout skrg juga,"(_, tolong kalo ada di shopee, positive, website&apps)","(_, tolong kalo ada di shopee, positive, website&apps)","(_,tolong kalo ada di shopee,positive,website&apps)"
1.6472300431801057e+18,shopee food emang susah driver yaa? (bandung),negative,produk;,SUBJECTIVE,shopee food emang susah driver yaa? (bandung),"(shopee food, susah driver, negative, website&apps)","(shopee food, susah driver, negative, website&apps)","(shopee food,susah driver,negative,website&apps)"
1.6472295512469747e+18,"@O_ajagitu @sosmedkeras Bener der, gua kangen ketika gua main Twitter antara si pembuat tweet dan followers saling reply or retweet, tanpa adanya link shopee atau merchant yang lain.",neutral,delivery; produk;,SUBJECTIVE,"bener der, gua kangen ketika gua main twitter antara si pembuat tweet dan followers saling reply or retweet, tanpa adanya link shopee atau merchant yang lain.","(link shopee, kangen ketika main twitter, negative, website&apps)","(link shopee, kangen ketika main twitter, negative, website&apps)","(link shopee,kangen ketika main twitter,negative,website&apps)"
1.6472293833951437e+18,"Btw pas gue pulang ade gue juga pulang dari rumah mertuanya, dan pas sampe rumah si kapten shopee express hub rempoa &amp; si kurir yg anter paket tadi udah sampe ke warung.. Disini PLOT TWIST bangetttt! Gue yg tadinya udah mau mencak” malah berujung spechless 🙂",negative,produk;,SUBJECTIVE,"btw pas gue pulang ade gue juga pulang dari rumah mertuanya, dan pas sampe rumah si kapten shopee express hub rempoa &amp; si kurir yg anter paket tadi udah sampe ke warung.. disini plot twist bangetttt! gue yg tadinya udah mau mencak malah berujung spechless","(shopee express, berujung spechless, negative, delivery)","(shopee express, berujung spechless, negative, delivery); (kurir, plot tiwst bangett, negative, delivery)","(shopee express,berujung spechless,negative,delivery);(kurir,plot twist bangetttt,negative,delivery)"
1.647229268546703e+18,"@unnesmenfess mending beli di shopee mall aja nder, biar terjamin",neutral,produk;,SUBJECTIVE,"mending beli di shopee mall aja nder, biar terjamin","(shopee mall, lebih terjamin, positive, website&apps)","(shopee mall, lebih terjamin, positive, website&apps)","(shopee mall,beli terjamin,positive,website&apps)"
1.6472290952506286e+18,"ngakak bgt abis top up spay trs mas nya blg ""atas nama ""ijen"" ya?"" trs gue yg kayak ""hah?"" trnyt gue br inget usn shopee gue ijen0 HAHAHAHAH",negative,produk;,SUBJECTIVE,"ngakak bgt abis top up spay trs mas nya blg ""atas nama ""ijen"" ya?"" trs gue yg kayak ""hah?"" trnyt gue br inget usn shopee gue ijen0 hahahahah","(top up spay, br inget, negative, payment)","(top up spay, br inget, negative, payment)","(top up spay,br inget,negative,payment)"
1.6472286928029655e+18,"@ShopeeCare Nooo, buka luuu  Ini enggak malu apa @jntexpressid liat fast responya admin shopee. Enggak bakal di respon kah ? Wah parah sih buruk bgt pelayanannya",negative,delivery; produk;,SUBJECTIVE,"nooo, buka luuu ini enggak malu apa liat fast responya admin shopee. enggak bakal di respon kah ? wah parah sih buruk bgt pelayanannya","(admin shopee, buruk bgt pelayanannya, negative, costumerservice)","(admin shopee, buruk bgt pelayanannya, negative, costumerservice); (admin shopee, enggak bakal di respon, negative, costumerservice)","(admin shopee,buruk bgt pelayanannya,negative,customerservice);(admin shopee,enggak bakal di respon,negative,customerservice)"
1.6472282274449695e+18,beli benda merepek kat shopee so skrg if nak beli apa apa tunggu beberapa hari/minggu nanti tgklah kalau masih nak lagi baru beli kalau tak simpan je duit tu. rinse and repeat,neutral,produk;,SUBJECTIVE,beli benda merepek kat shopee so skrg if nak beli apa apa tunggu beberapa hari/minggu nanti tgklah kalau masih nak lagi baru beli kalau tak simpan je duit tu. rinse and repeat,"(shopee, rinse and repeat, positive, website&apps)","(shopee, rinse and repeat, positive, website&apps)","(shopee,rinse and repeat,positive,website&apps)"
1.6472279665089083e+18,"@sbtcon kemungkinan ketuker  alasan aku kalo ngirim paket, kurir pasti bilang nya dari shopee ya mba? tinggal aja  aku alesannya bilang, saya mau resi cetak, soalnya klo gitu, abis dicetak otomatis ditempel resi, ga bakal ketuker  klo ditinggal, kemungkinan ketuker karna setumpuk😭",negative,produk;,SUBJECTIVE,"kemungkinan ketuker alasan aku kalo ngirim paket, kurir pasti bilang nya dari shopee ya mba? tinggal aja aku alesannya bilang, saya mau resi cetak, soalnya klo gitu, abis dicetak otomatis ditempel resi, ga bakal ketuker klo ditinggal, kemungkinan ketuker karna setumpuk","(ngirim paket, ga bakal ketuker, positive, delivery)","(ngirim paket, ga bakal ketuker, positive, delivery)","(ngirim paket,ga bakal ketuker,positive,delivery)"
1.6472278655310438e+18,"Oiya pas di shopee express hub rempoa gue itu mau mastiin si kurir beneran ada apa engga soalnya ngeri kurir bodong kan dan sebenernya mau ketemu, karna jujur disini gue masih suudzon banget.. Tapi kata satpam kurirnya masih keliling anter paket dan belum balik",negative,customerservice; produk;,SUBJECTIVE,"oiya pas di shopee express hub rempoa gue itu mau mastiin si kurir beneran ada apa engga soalnya ngeri kurir bodong kan dan sebenernya mau ketemu, karna jujur disini gue masih suudzon banget.. tapi kata satpam kurirnya masih keliling anter paket dan belum balik","(shopee eexpress, belum balik, negative, delivery)","(shopee eexpress, belum balik, negative, delivery)","(shopee express,belum balik,negative,delivery)"
1.6472275503878103e+18,"@bngrtan @maybeeevirgo Waktu itu beli di shopee, tp ini udah lama. Coba nyari aja ""kalung barbie""",neutral,customerservice; produk;,SUBJECTIVE,"waktu itu beli di shopee, tp ini udah lama. coba nyari aja ""kalung barbie""","(kalung berbie, tp ini udah lama, negative, produk)","(kalung berbie, tp ini udah lama, negative, produk)","(kalung barbie,tp ini udah lama,negative,produk)"
1.6472263176063918e+18,@lildvmps via shopee juga tahhh.kek nya kmrin ada pemberitahuan deh klo ada keterlambatan gt ngirim nya. aku di sini belinya https://t.co/zSKkOomb6I,negative,produk;,SUBJECTIVE,via shopee juga tahhh.kek nya kmrin ada pemberitahuan deh klo ada keterlambatan gt ngirim nya. aku di sini belinya,"(shopee, keterlambatan, negative, delivery)","(shopee, keterlambatan, negative, delivery)","(shopee,keterlambatan,negative,delivery)"
1.6472261495280312e+18,@orenjihoney_ Tim beli amplop di Shopee nangis liatnya,neutral,produk;,SUBJECTIVE,tim beli amplop di shopee nangis liatnya,"(amplop di shopee, nangis liatnya, negative, produk)","(amplop di shopee, nangis liatnya, negative, produk)","(amplop di shopee,nangis liatnya,negative,produk)"
1.6472258256271155e+18,"@selfolrps Itu pdkt apa shopee express, cepet amat dua hari.",positive,produk;,SUBJECTIVE,"itu pdkt apa shopee express, cepet amat dua hari.","(shopee express, cepet amat dua hari, positive, delivery)","(shopee express, cepet amat dua hari, positive, delivery)","(shopee express,cepet amat dua hari,positive,delivery)"
1.6472249731557745e+18,@izzadn_ nak beli kat shopee tapi takut raya habis dulu baru sampul sampai 🤣 esok aku nak keluar cari sampul,neutral,delivery; produk;,SUBJECTIVE,nak beli kat shopee tapi takut raya habis dulu baru sampul sampai esok aku nak keluar cari sampul,"(shopee, takut raya habis dulu, negative, produk)","(shopee, takut raya habis dulu, negative, produk)","(shopee,takut raya habis dulu,negative,produk)"
1.6472249587818903e+18,@buatandedek @jntexpressid gak ekspres skrng j&amp;t. cepetan shopee x,negative,produk;,SUBJECTIVE,gak ekspres skrng j&amp;t. cepetan shopee x,"(shopee x, cepetan, positive, delivery)","(shopee x, cepetan, positive, delivery)","(shopee x,cepetan,positive,delivery)"
1.6472228776689132e+18,@discountfess Shopee express aja kak karena kan yg pke cuma shopee aja,negative,produk;,SUBJECTIVE,shopee express aja kak karena kan yg pke cuma shopee aja,"(shopee epxress, yg pke cuma shopee, positive, payment)","(shopee epxress, yg pke cuma shopee, positive, payment)","(shopee express,yg pke cuma shopee,positive,payment)"
1.6472227751936655e+18,"emang ga baik cok buka shopee lama""",negative,produk;,SUBJECTIVE,"emang ga baik cok buka shopee lama""","(shopee, ga baik, negative, website&apps)","(shopee, ga baik, negative, website&apps)","(shopee,ga baik,negative,website&apps)"
1.64722249823121e+18,@jakeeyys_ Paling ak kurang seneng Ama yg lazada Ama Oren Tapi web lain biasanya gas (ak masih dendam pas fs shopee era dd soalnya),neutral,produk;,SUBJECTIVE,paling ak kurang seneng ama yg lazada ama oren tapi web lain biasanya gas (ak masih dendam pas fs shopee era dd soalnya),"(lazada, kurang seneng, negative, website&apps)","(lazada, kurang seneng, negative, website&apps)","(lazada,kurang seneng,negative,website&apps)"
1.6472223775023555e+18,"@izanesia1 Done semua persyaratan nya, tapi sayang saya gapunya shopee pay :(",positive,produk;,SUBJECTIVE,"done semua persyaratan nya, tapi sayang saya gapunya shopee pay","(shopee pay, gapunya, negative, payment)","(shopee pay, gapunya, negative, payment)","(shopee pay,gapunya,negative,payment)"
1.6472222611565568e+18,"@abcdandelion Kalo di rumahku entah kenapa jnt paling cepet, pernah pake sicepat dia kayak ketahan di transit hub lama bgt padahal beli bukan pas  lagi tgl cantik. Kalo shopee express sebenernya untung2 an aku pernah dapet yg cepet tapi ya lebih seringnya lama sih🫠",negative,price; produk;,SUBJECTIVE,"kalo di rumahku entah kenapa jnt paling cepet, pernah pake sicepat dia kayak ketahan di transit hub lama bgt padahal beli bukan pas lagi tgl cantik. kalo shopee express sebenernya untung2 an aku pernah dapet yg cepet tapi ya lebih seringnya lama sih","(jnt, paling cepet, positive, delivery)","(jnt, paling cepet, positive, delivery)","(jnt,paling cepet,positive,delivery)"
1.6472219873230438e+18,"@moonysmee iyaaaa banget. kemarin biasanya kubeli pake gopay, tapi akhir akhir ini udah bisa pake shopee 😆🫶",negative,produk;,SUBJECTIVE,"iyaaaa banget. kemarin biasanya kubeli pake gopay, tapi akhir akhir ini udah bisa pake shopee","(gopay, akhir akhir ini udah bisa pake shopee, positive, payment)","(gopay, akhir akhir ini udah bisa pake shopee, positive, payment)","(gopay,akhir akhir ini udah bisa pake shopee,positive,payment)"
1.6472217672814428e+18,@tanyakanrl Aku pakai shopee express normal sampainya.,negative,produk;,SUBJECTIVE,aku pakai shopee express normal sampainya.,"(shopee epxress, normal sampainya, positive, delivery)","(shopee epxress, normal sampainya, positive, delivery)","(shopee express,normal sampainya,positive,delivery)"
1.647221655863984e+18,@stepdang Pake casing shopee bikin tambah seksi padahal,negative,price; produk;,SUBJECTIVE,pake casing shopee bikin tambah seksi padahal,"(casing shopee, bikin tambah seksi, positive, produk)","(casing shopee, bikin tambah seksi, positive, produk)","(casing shopee,bikin tambah seksi,positive,produk)"
1.6470522587844687e+18,"@bliblidotcom Bola ubi, pernah bikin ga kopong sebel bngt",negative,produk;,SUBJECTIVE,"bola ubi, pernah bikin ga kopong sebel bngt","(bola ubi, kopong sebel bngt, negative, produk)","(bola ubi, kopong sebel bngt, negative, produk)","(bola ubi,kopong sebel bngt,negative,produk)"
1.6470512914563277e+18,@bliblidotcom BAKWAN GEMUK SOALNYA DALEM NYA FLUFFY EKEKKEEK 😻,neutral,produk;,SUBJECTIVE,bakwan gemuk soalnya dalem nya fluffy ekekkeek,"(bakwan gemuk, dalem nya fluffy, positive, produk)","(bakwan gemuk, dalem nya fluffy, positive, produk)","(bakwan gemuk,dalem nya fluffy,positive,produk)"
1.6470359610822492e+18,"@bliblidotcom Bola Ubi di eliminasi gapapa soalnya cuman enak kalo pas lagi anget doang gak everlasting. Bismillah, dapet ganti hampers nastar dari @bliblidotcom",positive,produk;,SUBJECTIVE,"bola ubi di eliminasi gapapa soalnya cuman enak kalo pas lagi anget doang gak everlasting. bismillah, dapet ganti hampers nastar dari","(bola ubi, enak kalo pas lagi anget doang, negative, produk)","(bola ubi, enak kalo pas lagi anget doang, negative, produk)","(bola ubi,enak kalo pas lagi anget doang,negative,produk)"
1.6469974187839488e+18,"@bliblidotcom eliminasi nastar, karna ga enak bgt seriusss 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻",positive,produk;,SUBJECTIVE,"eliminasi nastar, karna ga enak bgt seriusss","(nastar, ga enak bgt seriuss, negative, produk)","(nastar, ga enak bgt seriuss, negative, produk)","(nastar,ga enak bgt seriusss,negative,produk)"
1.6469956882686403e+18,@bliblidotcom nastar ga enak,positive,produk;,SUBJECTIVE,nastar ga enak,"(nastar, ga enak, negative, produk)","(nastar, ga enak, negative, produk)","(nastar,ga enak,negative,produk)"
1.6472213998394737e+18,"ya Allahh sabaar sabar :”) capeee bgttt pakett gue di shopee , tokped di pickup sama anteraja ada aja kendalanyaa🥲",negative,delivery; produk;,SUBJECTIVE,"ya allahh sabaar sabar capeee bgttt pakett gue di shopee , tokped di pickup sama anteraja ada aja kendalanyaa","(pakett, ada aja kendalanya, negative, delivery)","(pakett, ada aja kendalanya, negative, delivery)","(pakett,ada aja kendalanyaa,negative,delivery)"
1.6472207369213092e+18,"@kkbeoom Dihh di gua mah cepet bgt tauu, kalo jnt baru lama bgt pernah paket gua g sampe 3minggu duitnya dah di balikin sama shopee tiba2 datang tu paket sampe saat ini belum pernah pake jnt hshshs",negative,payment; produk;,SUBJECTIVE,"dihh di gua mah cepet bgt tauu, kalo jnt baru lama bgt pernah paket gua g sampe minggu duitnya dah di balikin sama shopee tiba2 datang tu paket sampe saat ini belum pernah pake jnt hshshs","(jnt, lama bgt, negative, delivery)","(jnt, lama bgt, negative, delivery)","(jnt,lama bgt,negative,delivery)"
1.6472199699550863e+18,@hiakuer KOK SHOPEE GUE GABISA DI BUKA YA BANGSATT BENTARRRR PANIK GUE,negative,delivery; price; produk;,SUBJECTIVE,kok shopee gue gabisa di buka ya bangsatt bentarrrr panik gue,"(shopee, gabisa dibuka, negative, website&apps)","(shopee, gabisa dibuka, negative, website&apps)","(shopee,gabisa buka,negative,website&apps)"
1.6472199293038835e+18,"@cloudxysky Di tempatku malah si cepat, cepatttt bgt. Jnt atau jne biasanya paling pagi, itu paket sampe rumah jam 10an, tapi si cepat, jam 7an lah, aku mau berangkat kuliah, paketnya sampe. Bener bener cepat bgt kalo pake itu, yg ga rekoman shopee express, dahlah, wassalam🙏🏻",negative,price; produk;,SUBJECTIVE,"di tempatku malah si cepat, cepatttt bgt. jnt atau jne biasanya paling pagi, itu paket sampe rumah jam an, tapi si cepat, jam an lah, aku mau berangkat kuliah, paketnya sampe. bener bener cepat bgt kalo pake itu, yg ga rekoman shopee express, dahlah, wassalam","(jnt, biasanya paling pagi, positive, delivery)","(jnt, biasanya paling pagi, positive, delivery)","(jnt,biasanya paling pagi,positive,delivery)"
1.6472192207223685e+18,@viraflss2 lu kenapa thr lwt shopee anjeng,negative,produk;,SUBJECTIVE,lu kenapa thr lwt shopee anjeng,"(thr, lwt shopee, positive, payment)","(thr, lwt shopee, positive, payment)","(thr,lwt shopee,positive,payment)"
1.6472188767097487e+18,"shopee benerin appnya tolong, lemot banget cuy",negative,produk;,SUBJECTIVE,"shopee benerin appnya tolong, lemot banget cuy","(shopee, lemot banget cuy, negative, website&apps)","(shopee, lemot banget cuy, negative, website&apps)","(shopee,lemot banget cuy,negative,website&apps)"
1.6472175945026355e+18,@convomfs Aku sampe dibatalin otomatis dari pihak shopee nya anjay 😭,negative,produk;,SUBJECTIVE,aku sampe dibatalin otomatis dari pihak shopee nya anjay,"(_, dibatalin otomatis dari pihak shopee, negative, produk)","(_, dibatalin otomatis dari pihak shopee, negative, produk)","(_,dibatalin otomatis dari pihak shopee,negative,produk)"
1.6472172775390863e+18,@poecool @discountfess Shopee expres bisa pickup kak ? Soalnya terakhir aku pake dulu cm terima drop konter,negative,produk;,SUBJECTIVE,shopee expres bisa pickup kak ? soalnya terakhir aku pake dulu cm terima drop konter,"(shopess xpress, cm terima drop konter, negative, delivery)","(shopess xpress, cm terima drop konter, negative, delivery)","(shopee expres,cm terima drop konter,negative,delivery)"
1.6472164171237376e+18,"Guys jujur aku sENENG BANGET happy parah setiap liat review kalian di shopee. Yang awalnya aku gak niat jualan &amp; suka misuh sendiri kalo banyak orderan, jadi kebayar karna review kalian gemes bgt aseliii! Love you mwah",positive,produk;,SUBJECTIVE,"guys jujur aku seneng banget happy parah setiap liat review kalian di shopee. yang awalnya aku gak niat jualan &amp; suka misuh sendiri kalo banyak orderan, jadi kebayar karna review kalian gemes bgt aseliii! love you mwah","(shopee, banyak orderan, positive, produk)","(shopee, banyak orderan, positive, produk)","(shopee,banyak orderan,positive,produk)"
1.6472158583333967e+18,"@hqrry__ @teaquillaaa @discountfess Emang suka aneh. Aku punya toko shopee, barang masih dalam pengiriman sama jne malah ngamuknya ke aku. Katanya kok gk jalan sih pengirimannya. Pdhl jaraknya jauh dr bekasi ke jawa timur. Co pas 4.4 wajar overload malah dikatain wkwk",negative,produk;,SUBJECTIVE,"emang suka aneh. aku punya toko shopee, barang masih dalam pengiriman sama jne malah ngamuknya ke aku. katanya kok gk jalan sih pengirimannya. pdhl jaraknya jauh dr bekasi ke jawa timur. co pas wajar overload malah dikatain wkwk","(jne, overload, negative, delivery)","(jne, overload, negative, delivery)","(jne,overload,negative,delivery)"
1.6472156462651884e+18,pantesan maen shopee capit koin gue berkurang yg awalnya dari 9k jadi 3k ternyataa 1x capit 300koin ANJENGGGGGGG😭😭😭😭😭😭😭😭😭😭😭😭,neutral,payment; produk;,SUBJECTIVE,pantesan maen shopee capit koin gue berkurang yg awalnya dari k jadi k ternyataa x capit koin anjenggggggg,"(shopee capit, berkurang, negative, website&apps)","(shopee capit, berkurang, negative, website&apps)","(shopee capit,berkurang,negative,website&apps)"
1.6469558227932567e+18,@bliblidotcom Tipis tapi garinggg beuh maknyus,neutral,produk;,SUBJECTIVE,tipis tapi garinggg beuh maknyus,"(tipis, beuh maknyus, positive, produk)","(tipis, beuh maknyus, positive, produk)","(tipis,beuh maknyus,positive,produk)"
1.6469522025300705e+18,@bliblidotcom Klepon dah.. Apalagi klo kelapanya udah kecut males bgt.. Soalnya yg lain lebih crispy jg..,negative,delivery; produk;,SUBJECTIVE,klepon dah.. apalagi klo kelapanya udah kecut males bgt.. soalnya yg lain lebih crispy jg..,"(klepon, kecut males bgt, negative, produk)","(klepon, kecut males bgt, negative, produk)","(klepon,kecut males bgt,negative,produk)"
